timestamp,func_id,func_name,color
1508190311.221260,4450,hrtimer_forward,grey
1508190311.221819,6390,sem_wait@@GLIBC_2.2.5,grey
1508190311.222809,340,PyEval_EvalFrameEx,grey
1508190311.223802,340,PyEval_EvalFrameEx,grey
1508190311.224267,4500,idle_balance,grey
1508190311.224797,340,PyEval_EvalFrameEx,grey
1508190311.225793,1250,[unknown],grey
1508190311.226764,1250,[unknown],grey
1508190311.227274,3830,get_next_timer_interrupt,grey
1508190311.227752,340,PyEval_EvalFrameEx,grey
1508190311.228747,170,PyDict_GetItem,grey
1508190311.229730,1250,[unknown],grey
1508190311.230716,1250,[unknown],grey
1508190311.231255,2980,clockevents_program_event,grey
1508190311.231719,1250,[unknown],grey
1508190311.232710,340,PyEval_EvalFrameEx,grey
1508190311.233701,340,PyEval_EvalFrameEx,grey
1508190311.234258,2670,_raw_spin_lock_irqsave,grey
1508190311.234709,340,PyEval_EvalFrameEx,grey
1508190311.235704,340,PyEval_EvalFrameEx,grey
1508190311.236698,340,PyEval_EvalFrameEx,grey
1508190311.237267,4790,lock_timer_base.isra.33,grey
1508190311.237278,4570,intel_idle,grey
1508190311.237707,170,PyDict_GetItem,grey
1508190311.238702,370,PyFrame_New,grey
1508190311.239696,340,PyEval_EvalFrameEx,grey
1508190311.240272,2230,__tick_nohz_idle_enter,grey
1508190311.240705,340,PyEval_EvalFrameEx,grey
1508190311.241701,340,PyEval_EvalFrameEx,grey
1508190311.242695,340,PyEval_EvalFrameEx,grey
1508190311.243707,940,PyString_FromStringAndSize,grey
1508190311.244285,4570,intel_idle,grey
1508190311.244719,1250,[unknown],grey
1508190311.245715,1460,_PyType_Lookup,grey
1508190311.246709,1250,[unknown],grey
1508190311.247262,5130,native_write_msr_safe,grey
1508190311.247734,340,PyEval_EvalFrameEx,grey
1508190311.248730,1250,[unknown],grey
1508190311.249721,340,PyEval_EvalFrameEx,grey
1508190311.250268,5900,put_prev_task_fair,grey
1508190311.250728,340,PyEval_EvalFrameEx,grey
1508190311.251722,1250,[unknown],grey
1508190311.252715,1250,[unknown],grey
1508190311.253275,5130,native_write_msr_safe,grey
1508190311.253725,1250,[unknown],grey
1508190311.254721,1250,[unknown],grey
1508190311.255715,340,PyEval_EvalFrameEx,grey
1508190311.256724,1250,[unknown],grey
1508190311.257719,920,PyString_FromFormatV,grey
1508190311.258714,1090,PyType_IsSubtype,grey
1508190311.259709,330,PyEval_EvalCodeEx,grey
1508190311.260708,340,PyEval_EvalFrameEx,grey
1508190311.261252,4570,intel_idle,grey
1508190311.261720,340,PyEval_EvalFrameEx,grey
1508190311.262719,170,PyDict_GetItem,grey
1508190311.263287,4570,intel_idle,grey
1508190311.263729,330,PyEval_EvalCodeEx,grey
1508190311.264741,1250,[unknown],grey
1508190311.265734,1250,[unknown],grey
1508190311.266254,4570,intel_idle,grey
1508190311.266263,3110,cpuidle_idle_call,grey
1508190311.266742,1250,[unknown],grey
1508190311.267736,340,PyEval_EvalFrameEx,grey
1508190311.268729,1030,PyTuple_New,grey
1508190311.269269,5620,perf_pmu_sched_task,grey
1508190311.269738,370,PyFrame_New,grey
1508190311.270433,4570,intel_idle,grey
1508190311.270751,340,PyEval_EvalFrameEx,grey
1508190311.271744,1250,[unknown],grey
1508190311.272277,4720,leave_mm,grey
1508190311.272750,1250,[unknown],grey
1508190311.273745,1250,[unknown],grey
1508190311.274738,860,PySequence_Fast@plt,grey
1508190311.275747,620,PyObject_Call,grey
1508190311.276743,1060,PyTuple_Size,grey
1508190311.277738,1930,__memset_sse2,grey
1508190311.278253,3090,cpuidle_enter_state,grey
1508190311.278748,1250,[unknown],grey
1508190311.279744,1250,[unknown],grey
1508190311.280740,1250,[unknown],grey
1508190311.281255,5990,rcu_check_callbacks,grey
1508190311.281750,810,PyObject_RichCompare,grey
1508190311.282171,4570,intel_idle,grey
1508190311.282747,2390,_int_free,grey
1508190311.283743,1030,PyTuple_New,grey
1508190311.284261,3460,enqueue_task_fair,grey
1508190311.284753,330,PyEval_EvalCodeEx,grey
1508190311.285751,1750,__inode_permission,grey
1508190311.286746,1250,[unknown],grey
1508190311.287260,6110,rcu_process_gp_end,grey
1508190311.287757,480,PyList_New,grey
1508190311.288755,780,PyObject_Malloc,grey
1508190311.289750,340,PyEval_EvalFrameEx,grey
1508190311.290263,6100,rcu_process_callbacks,grey
1508190311.290759,1250,[unknown],grey
1508190311.291755,340,PyEval_EvalFrameEx,grey
1508190311.292749,1250,[unknown],grey
1508190311.293263,2070,__schedule,grey
1508190311.293759,340,PyEval_EvalFrameEx,grey
1508190311.294756,1250,[unknown],grey
1508190311.295751,1250,[unknown],grey
1508190311.296265,5620,perf_pmu_sched_task,grey
1508190311.296763,1200,PyUnicodeUCS4_Splitlines,grey
1508190311.297774,1250,[unknown],grey
1508190311.298770,1250,[unknown],grey
